end,start,tweet_count,query
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,20,chatgpt employees
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,15,chatgpt employees
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,33,chatgpt employees
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,129,chatgpt employees
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,72,chatgpt employees
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,63,chatgpt employees
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,61,chatgpt employees
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,42,chatgpt employees
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,386,chatgpt employees
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,0,chatgpt employees
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,1,chatgpt employees
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,7,chatgpt employees
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,4,chatgpt employees
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,10,chatgpt employees
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,19,chatgpt employees
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,18,chatgpt employees
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,18,chatgpt employees
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,29,chatgpt employees
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,343,chatgpt employees
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,263,chatgpt employees
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,35,chatgpt employees
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,23,chatgpt employees
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,24,chatgpt employees
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,27,chatgpt employees
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,6,chatgpt employees
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,8,chatgpt employees
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,10,chatgpt employees
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,4,chatgpt employees
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,7,chatgpt employees
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,6,chatgpt employees
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,6,chatgpt employees
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,16,chatgpt employees
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,12,chatgpt employees
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,158,chatgpt employee
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,118,chatgpt employee
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,33,chatgpt employee
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,54,chatgpt employee
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,29,chatgpt employee
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,20,chatgpt employee
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,30,chatgpt employee
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,26,chatgpt employee
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,39,chatgpt employee
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,29,chatgpt employee
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,34,chatgpt employee
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,15,chatgpt employee
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,17,chatgpt employee
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,40,chatgpt employee
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,29,chatgpt employee
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,18,chatgpt employee
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,28,chatgpt employee
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,20,chatgpt employee
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,23,chatgpt employee
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,23,chatgpt employee
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,21,chatgpt employee
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,25,chatgpt employee
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,28,chatgpt employee
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,39,chatgpt employee
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,74,chatgpt employee
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,35,chatgpt employee
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,11,chatgpt employee
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,29,chatgpt employee
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,18,chatgpt employee
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,107,chatgpt employee
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,54,chatgpt employee
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,30,chatgpt employee
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,3,chatgpt employee
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,7,chatgpt employee
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,1,chatgpt employee
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,6,chatgpt employee
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,36,chatgpt employee
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,17,chatgpt employee
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2,chatgpt employee
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,4,chatgpt employee
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,9,chatgpt employee
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,6,chatgpt employee
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,15,chatgpt employee
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,7,chatgpt employee
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,14,chatgpt employee
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,4,chatgpt employee
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,11,chatgpt employee
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,1059,chatgpt employee
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,1731,chatgpt employee
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,290,chatgpt employee
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,51,chatgpt employee
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,24,chatgpt employee
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,11,chatgpt employee
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,22,chatgpt employee
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,19,chatgpt employee
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,1234,chatgpt employee
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,1195,chatgpt employee
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,663,chatgpt employee
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,192,chatgpt employee
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,38,chatgpt employee
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,20,chatgpt employee
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,95,chatgpt employee
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,0,chatgpt employee
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,3,chatgpt employee
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,7,chatgpt employee
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,11,chatgpt employee
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,2,chatgpt employee
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,15,chatgpt employee
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,13,chatgpt employee
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,15,chatgpt employee
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,11,chatgpt employee
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,6,chatgpt employee
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,13,chatgpt employee
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,5,chatgpt employee
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,8,chatgpt employee
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,2,chatgpt employee
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,8,chatgpt employee
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,18,chatgpt employee
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,7,chatgpt employee
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,3,chatgpt employee
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,0,chatgpt employee
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,9,chatgpt employee
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,4,chatgpt employee
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,7,chatgpt employee
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,3,chatgpt employee
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,0,chatgpt employee
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,45,chatgpt unemployment
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,9,chatgpt unemployment
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,4,chatgpt unemployment
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,28,chatgpt unemployment
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,17,chatgpt unemployment
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,13,chatgpt unemployment
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,5,chatgpt unemployment
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,18,chatgpt unemployment
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,7,chatgpt unemployment
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,6,chatgpt unemployment
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,18,chatgpt unemployment
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,9,chatgpt unemployment
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,8,chatgpt unemployment
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,14,chatgpt unemployment
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,9,chatgpt unemployment
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,26,chatgpt unemployment
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,11,chatgpt unemployment
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,9,chatgpt unemployment
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,10,chatgpt unemployment
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,6,chatgpt unemployment
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,29,chatgpt unemployment
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,12,chatgpt unemployment
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,5,chatgpt unemployment
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,5,chatgpt unemployment
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,2,chatgpt unemployment
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,8,chatgpt unemployment
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,2,chatgpt unemployment
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,4,chatgpt unemployment
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,2,chatgpt unemployment
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,7,chatgpt unemployment
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,4,chatgpt unemployment
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,0,chatgpt unemployment
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,6,chatgpt unemployment
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,0,chatgpt unemployment
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,1,chatgpt unemployment
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,0,chatgpt unemployment
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,0,chatgpt unemployment
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,0,chatgpt unemployment
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1,chatgpt unemployment
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,2,chatgpt unemployment
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,2,chatgpt unemployment
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,0,chatgpt unemployment
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,2,chatgpt unemployment
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,1,chatgpt unemployment
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,6,chatgpt unemployment
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,142,chatgpt unemployment
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,110,chatgpt unemployment
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,17,chatgpt unemployment
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,5,chatgpt unemployment
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,7,chatgpt unemployment
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,4,chatgpt unemployment
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,6,chatgpt unemployment
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,2,chatgpt unemployment
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,14,chatgpt unemployment
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,3,chatgpt unemployment
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,6,chatgpt unemployment
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,5,chatgpt unemployment
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,7,chatgpt unemployment
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,9,chatgpt unemployment
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,10,chatgpt unemployment
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,10,chatgpt unemployment
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,8,chatgpt unemployment
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,0,chatgpt unemployment
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,2,chatgpt unemployment
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,7,chatgpt unemployment
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,7,chatgpt unemployment
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,12,chatgpt unemployment
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,11,chatgpt unemployment
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,8,chatgpt unemployment
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,2,chatgpt unemployment
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,7,chatgpt unemployment
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,2,chatgpt unemployment
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,2,chatgpt unemployment
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,3,chatgpt unemployment
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,1,chatgpt unemployment
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,0,chatgpt unemployment
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,3,chatgpt unemployment
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,6,chatgpt unemployment
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,14,chatgpt unemployment
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,4,chatgpt unemployment
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,2,chatgpt unemployment
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,1,chatgpt unemployment
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,1,chatgpt unemployment
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,0,chatgpt unemployment
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,0,chatgpt unemployment
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,1,chatgpt unemployment
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,2,chatgpt unemployed
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,3,chatgpt unemployed
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,2,chatgpt unemployed
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,4,chatgpt unemployed
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,6,chatgpt unemployed
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,5,chatgpt unemployed
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,2,chatgpt unemployed
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,4,chatgpt unemployed
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,6,chatgpt unemployed
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,7,chatgpt unemployed
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,3,chatgpt unemployed
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,2,chatgpt unemployed
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,2,chatgpt unemployed
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,1,chatgpt unemployed
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,5,chatgpt unemployed
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,8,chatgpt unemployed
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,5,chatgpt unemployed
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,2,chatgpt unemployed
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,2,chatgpt unemployed
2023-02-13T00:00:00.000Z,2023-02-12T00:00:00.000Z,112,chatgpt unemployed
2023-02-14T00:00:00.000Z,2023-02-13T00:00:00.000Z,155,chatgpt unemployed
2023-02-15T00:00:00.000Z,2023-02-14T00:00:00.000Z,17,chatgpt unemployed
2023-02-16T00:00:00.000Z,2023-02-15T00:00:00.000Z,3,chatgpt unemployed
2023-02-17T00:00:00.000Z,2023-02-16T00:00:00.000Z,2,chatgpt unemployed
2023-02-18T00:00:00.000Z,2023-02-17T00:00:00.000Z,5,chatgpt unemployed
2023-02-19T00:00:00.000Z,2023-02-18T00:00:00.000Z,0,chatgpt unemployed
2023-02-20T00:00:00.000Z,2023-02-19T00:00:00.000Z,1,chatgpt unemployed
2023-02-21T00:00:00.000Z,2023-02-20T00:00:00.000Z,3,chatgpt unemployed
2023-02-22T00:00:00.000Z,2023-02-21T00:00:00.000Z,3,chatgpt unemployed
2023-02-23T00:00:00.000Z,2023-02-22T00:00:00.000Z,1,chatgpt unemployed
2023-02-24T00:00:00.000Z,2023-02-23T00:00:00.000Z,0,chatgpt unemployed
2022-12-25T00:00:00.000Z,2022-12-24T00:00:00.000Z,0,chatgpt unemployed
2022-12-26T00:00:00.000Z,2022-12-25T00:00:00.000Z,2,chatgpt unemployed
2022-12-27T00:00:00.000Z,2022-12-26T00:00:00.000Z,0,chatgpt unemployed
2022-12-28T00:00:00.000Z,2022-12-27T00:00:00.000Z,0,chatgpt unemployed
2022-12-29T00:00:00.000Z,2022-12-28T00:00:00.000Z,1,chatgpt unemployed
2022-12-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,0,chatgpt unemployed
2022-12-31T00:00:00.000Z,2022-12-30T00:00:00.000Z,1,chatgpt unemployed
2023-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,0,chatgpt unemployed
2023-01-02T00:00:00.000Z,2023-01-01T00:00:00.000Z,0,chatgpt unemployed
2023-01-03T00:00:00.000Z,2023-01-02T00:00:00.000Z,0,chatgpt unemployed
2023-01-04T00:00:00.000Z,2023-01-03T00:00:00.000Z,0,chatgpt unemployed
2023-01-05T00:00:00.000Z,2023-01-04T00:00:00.000Z,0,chatgpt unemployed
2023-01-06T00:00:00.000Z,2023-01-05T00:00:00.000Z,1,chatgpt unemployed
2023-01-07T00:00:00.000Z,2023-01-06T00:00:00.000Z,1,chatgpt unemployed
2023-01-08T00:00:00.000Z,2023-01-07T00:00:00.000Z,2,chatgpt unemployed
2023-01-09T00:00:00.000Z,2023-01-08T00:00:00.000Z,2,chatgpt unemployed
2023-01-10T00:00:00.000Z,2023-01-09T00:00:00.000Z,2,chatgpt unemployed
2023-01-11T00:00:00.000Z,2023-01-10T00:00:00.000Z,35,chatgpt unemployed
2023-01-12T00:00:00.000Z,2023-01-11T00:00:00.000Z,16,chatgpt unemployed
2023-01-13T00:00:00.000Z,2023-01-12T00:00:00.000Z,8,chatgpt unemployed
2023-01-14T00:00:00.000Z,2023-01-13T00:00:00.000Z,4,chatgpt unemployed
2023-01-15T00:00:00.000Z,2023-01-14T00:00:00.000Z,1,chatgpt unemployed
2023-01-16T00:00:00.000Z,2023-01-15T00:00:00.000Z,3,chatgpt unemployed
2023-01-17T00:00:00.000Z,2023-01-16T00:00:00.000Z,5,chatgpt unemployed
2023-01-18T00:00:00.000Z,2023-01-17T00:00:00.000Z,5,chatgpt unemployed
2023-01-19T00:00:00.000Z,2023-01-18T00:00:00.000Z,1,chatgpt unemployed
2023-01-20T00:00:00.000Z,2023-01-19T00:00:00.000Z,2,chatgpt unemployed
2023-01-21T00:00:00.000Z,2023-01-20T00:00:00.000Z,5,chatgpt unemployed
2023-01-22T00:00:00.000Z,2023-01-21T00:00:00.000Z,2,chatgpt unemployed
2023-01-23T00:00:00.000Z,2023-01-22T00:00:00.000Z,5,chatgpt unemployed
2023-01-24T00:00:00.000Z,2023-01-23T00:00:00.000Z,3,chatgpt unemployed
2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,0,chatgpt unemployed
2022-12-02T00:00:00.000Z,2022-12-01T00:00:00.000Z,2,chatgpt unemployed
2022-12-03T00:00:00.000Z,2022-12-02T00:00:00.000Z,7,chatgpt unemployed
2022-12-04T00:00:00.000Z,2022-12-03T00:00:00.000Z,1,chatgpt unemployed
2022-12-05T00:00:00.000Z,2022-12-04T00:00:00.000Z,0,chatgpt unemployed
2022-12-06T00:00:00.000Z,2022-12-05T00:00:00.000Z,8,chatgpt unemployed
2022-12-07T00:00:00.000Z,2022-12-06T00:00:00.000Z,7,chatgpt unemployed
2022-12-08T00:00:00.000Z,2022-12-07T00:00:00.000Z,10,chatgpt unemployed
2022-12-09T00:00:00.000Z,2022-12-08T00:00:00.000Z,8,chatgpt unemployed
2022-12-10T00:00:00.000Z,2022-12-09T00:00:00.000Z,5,chatgpt unemployed
2022-12-11T00:00:00.000Z,2022-12-10T00:00:00.000Z,4,chatgpt unemployed
2022-12-12T00:00:00.000Z,2022-12-11T00:00:00.000Z,2,chatgpt unemployed
2022-12-13T00:00:00.000Z,2022-12-12T00:00:00.000Z,4,chatgpt unemployed
2022-12-14T00:00:00.000Z,2022-12-13T00:00:00.000Z,2,chatgpt unemployed
2022-12-15T00:00:00.000Z,2022-12-14T00:00:00.000Z,4,chatgpt unemployed
2022-12-16T00:00:00.000Z,2022-12-15T00:00:00.000Z,1,chatgpt unemployed
2022-12-17T00:00:00.000Z,2022-12-16T00:00:00.000Z,1,chatgpt unemployed
2022-12-18T00:00:00.000Z,2022-12-17T00:00:00.000Z,0,chatgpt unemployed
2022-12-19T00:00:00.000Z,2022-12-18T00:00:00.000Z,0,chatgpt unemployed
2022-12-20T00:00:00.000Z,2022-12-19T00:00:00.000Z,1,chatgpt unemployed
2022-12-21T00:00:00.000Z,2022-12-20T00:00:00.000Z,1,chatgpt unemployed
2022-12-22T00:00:00.000Z,2022-12-21T00:00:00.000Z,0,chatgpt unemployed
2022-12-23T00:00:00.000Z,2022-12-22T00:00:00.000Z,4,chatgpt unemployed
2022-12-24T00:00:00.000Z,2022-12-23T00:00:00.000Z,0,chatgpt unemployed
2023-01-25T00:00:00.000Z,2023-01-24T00:00:00.000Z,646,chatgpt job
2023-01-26T00:00:00.000Z,2023-01-25T00:00:00.000Z,728,chatgpt job
2023-01-27T00:00:00.000Z,2023-01-26T00:00:00.000Z,968,chatgpt job
2023-01-28T00:00:00.000Z,2023-01-27T00:00:00.000Z,799,chatgpt job
2023-01-29T00:00:00.000Z,2023-01-28T00:00:00.000Z,1014,chatgpt job
2023-01-30T00:00:00.000Z,2023-01-29T00:00:00.000Z,770,chatgpt job
2023-01-31T00:00:00.000Z,2023-01-30T00:00:00.000Z,544,chatgpt job
2023-02-01T00:00:00.000Z,2023-01-31T00:00:00.000Z,858,chatgpt job
2023-02-02T00:00:00.000Z,2023-02-01T00:00:00.000Z,638,chatgpt job
2023-02-03T00:00:00.000Z,2023-02-02T00:00:00.000Z,709,chatgpt job
2023-02-04T00:00:00.000Z,2023-02-03T00:00:00.000Z,596,chatgpt job
2023-02-05T00:00:00.000Z,2023-02-04T00:00:00.000Z,447,chatgpt job
2023-02-06T00:00:00.000Z,2023-02-05T00:00:00.000Z,530,chatgpt job
2023-02-07T00:00:00.000Z,2023-02-06T00:00:00.000Z,599,chatgpt job
2023-02-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,610,chatgpt job
2023-02-09T00:00:00.000Z,2023-02-08T00:00:00.000Z,651,chatgpt job
2023-02-10T00:00:00.000Z,2023-02-09T00:00:00.000Z,2798,chatgpt job
2023-02-11T00:00:00.000Z,2023-02-10T00:00:00.000Z,1431,chatgpt job
2023-02-12T00:00:00.000Z,2023-02-11T00:00:00.000Z,629,chatgpt job
